SourceFile,Aperture,ApertureValue,APP14Flags0,APP14Flags1,ApplicationRecordVersion,Artist,AToB0,AToB1,AToB2,BitsPerSample,BlueMatrixColumn,BlueTRC,By-line,By-lineTitle,ChromaticAdaptation,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,CodedCharacterSet,ColorComponents,ColorSpace,ColorSpaceData,ColorTransform,ComponentsConfiguration,CompressedBitsPerPixel,ConnectionSpaceIlluminant,Contrast,Copyright,CopyrightNotice,CreateDate,Credit,CurrentIPTCDigest,DateCreated,DateTimeCreated,DateTimeOriginal,DCTEncodeVersion,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,DigitalCreationDate,DigitalZoomRatio,Directory,DocumentNotes,EncodingProcess,EnvelopeRecordVersion,ExifByteOrder,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flash,FlashpixVersion,FocalLength,FocalLength35efl,GainControl,GPSAltitude,GPSAltitudeRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSVersionID,GreenMatrixColumn,GreenTRC,ImageHeight,ImageSize,ImageWidth,ISO,JFIFVersion,Keywords,LensModel,LensSerialNumber,LightSource,LightValue,Luminance,Make,MakeAndModel,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,NativeDisplayInfo,PrimaryPlatform,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pt-BR,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,ResolutionUnit,Saturation,SceneCaptureType,SensingMethod,SerialNumber,Sharpness,ShutterSpeed,Software,SubjectDistance,SubjectDistanceRange,SubSecCreateDate,SubSecDateTimeOriginal,SubSecModifyDate,SubSecTime,SubSecTimeDigitized,SubSecTimeOriginal,Technology,TimeCreated,UserComment,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution
data/images/untagged/inaturalist/photo_4.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:12:04+01:00,photo_4.png,rw-rw-r--,33 kB,JPEG,jpg,,,,,,,,,,,,,,,,216,500x216,500,,1.01,,,,,,,,,,,,,,,,0.108,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,,,,,,,,,,,,,,,,,,,,240,,YCbCr4:4:4 (1 1),240
data/images/untagged/inaturalist/photo_6.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:12:54+01:00,photo_6.png,rw-rw-r--,127 kB,JPEG,jpg,,,,,,,,,,,,,,,,359,500x359,500,,1.01,,,,,,,,,,,,,,,,0.179,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,,,,,,,,,,,,,,,,,,,,72,,YCbCr4:4:4 (1 1),72
data/images/untagged/inaturalist/photo_181.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:27:48+01:00,photo_181.png,rw-rw-r--,66 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",375,500x375,500,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.188,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_134.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:11:10+01:00,photo_134.png,rw-rw-r--,32 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",275,500x275,500,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.138,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_5.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:12:04+01:00,photo_5.png,rw-rw-r--,69 kB,JPEG,jpg,,,,,,,,,,,,,,,,331,500x331,500,,1.01,,,,,,,,,,,,,,,,0.166,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,,,,,,,,,,,,,,,,,,,,240,,YCbCr4:4:4 (1 1),240
data/images/untagged/inaturalist/photo_42.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:10:48+01:00,photo_42.png,rw-rw-r--,58 kB,JPEG,jpg,,,,,,,,,,,,,,,,276,500x276,500,,1.01,,,,,,,,,,,,,,,,0.138,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_103.png,,,,,,,,,,8,0.14307 0.06061 0.7141,"(Binary data 40 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:13:58+01:00,photo_103.png,rw-rw-r--,107 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 40 bytes, use -b option to extract)",500,375x500,375,,1.01,,,,,,,,,,,,,,,0.9642 1 0.82491,0.188,,image/jpeg,,,,Unknown (),Display Device Profile,,"XYZ ",Google Inc. 2016,,0000:00:00 00:00:00,sRGB,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 40 bytes, use -b option to extract)",Media-Relative Colorimetric,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_41.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:09:10+01:00,photo_41.png,rw-rw-r--,108 kB,JPEG,jpg,,,,,,,,,,,,,,,,500,487x500,487,,1.01,,,,,,,,,,,,,,,,0.243,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_171.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:11:56+01:00,photo_171.png,rw-rw-r--,65 kB,JPEG,jpg,,,,,,,,,,,,,,,,500,342x500,342,,1.01,,,,,,,,,,,,,,,,0.171,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_73.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:28:20+01:00,photo_73.png,rw-rw-r--,24 kB,JPEG,jpg,,,,,,,,,,,,,,,,308,500x308,500,,1.01,,,,,,,,,,,,,,,,0.154,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_37.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:26:38+01:00,photo_37.png,rw-rw-r--,33 kB,JPEG,jpg,,,,,,,,,,,,,,,,375,500x375,500,,1.01,,,,,,,,,,,,,,,,0.188,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_1.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:11:40+01:00,photo_1.png,rw-rw-r--,28 kB,JPEG,jpg,,,,,,,,,,,,,,,,500,348x500,348,,1.01,,,,,,,,,,,,,,,,0.174,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,,,,,,,,,,,,,,,,,,,,240,,YCbCr4:4:4 (1 1),240
data/images/untagged/inaturalist/photo_184.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:27:50+01:00,photo_184.png,rw-rw-r--,192 kB,JPEG,jpg,,,,,,,,,,,,,,,,500,398x500,398,,1.01,,,,,,,,,,,,,,,,0.199,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_15.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:08:38+01:00,photo_15.png,rw-rw-r--,12 kB,JPEG,jpg,,,,,,,,,,,,,,,,375,500x375,500,,1.01,,,,,,,,,,,,,,,,0.188,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/inaturalist/photo_114.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:10:18+01:00,photo_114.png,rw-rw-r--,36 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",479,500x479,500,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.239,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_145.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:11:16+01:00,photo_145.png,rw-rw-r--,116 kB,JPEG,jpg,,,,,,,,,,,,,,,,375,500x375,500,,1.01,,,,,,,,,,,,,,,,0.188,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_70.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:28:18+01:00,photo_70.png,rw-rw-r--,14 kB,JPEG,jpg,,,,,,,,,,,,,,,,301,280x301,280,,1.01,,,,,,,,,,,,,,,,0.084,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_30.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:26:06+01:00,photo_30.png,rw-rw-r--,56 kB,JPEG,jpg,,,,,,,,,,,,,,,,500,375x500,375,,1.01,,,,,,,,,,,,,,,,0.188,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_149.png,,,,,,,,,,8,0.14307 0.06061 0.7141,"(Binary data 40 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:14:06+01:00,photo_149.png,rw-rw-r--,92 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 40 bytes, use -b option to extract)",500,500x500,500,,1.01,,,,,,,,,,,,,,,0.9642 1 0.82491,0.250,,image/jpeg,,,,Unknown (),Display Device Profile,,"XYZ ",Google Inc. 2016,,0000:00:00 00:00:00,sRGB,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 40 bytes, use -b option to extract)",Media-Relative Colorimetric,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_146.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:11:16+01:00,photo_146.png,rw-rw-r--,87 kB,JPEG,jpg,,,,,,,,,,,,,,,,333,500x333,500,,1.01,,,,,,,,,,,,,,,,0.167,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_176.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:27:46+01:00,photo_176.png,rw-rw-r--,37 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",500,375x500,375,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.188,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_26.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:13:00+01:00,photo_26.png,rw-rw-r--,35 kB,JPEG,jpg,,,,,,,,,,,,,,,,375,500x375,500,,1.01,,,,,,,,,,,,,,,,0.188,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_86.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:09:28+01:00,photo_86.png,rw-rw-r--,23 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",500,395x500,395,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.198,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_75.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:28:52+01:00,photo_75.png,rw-rw-r--,45 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",500,485x500,485,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.242,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_104.png,,,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:10:00+01:00,photo_104.png,rw-rw-r--,48 kB,JPEG,jpg,,,,,,,,,,,,,,,,375,500x375,500,,1.01,,,,,,,,,,,,,,,,0.188,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/inaturalist/photo_59.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:09:14+01:00,photo_59.png,rw-rw-r--,29 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",397,500x397,500,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.199,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/inaturalist/photo_125.png,,,,,,,,,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,,,,,,"Not Embedded, Independent",,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/inaturalist,,"Baseline DCT, Huffman coding",,,11.88,,,,,,2022:03:07 10:07:36+01:00,2022:02:11 14:40:28+01:00,2021:11:10 16:12:02+01:00,photo_125.png,rw-rw-r--,33 kB,JPEG,jpg,,,,,,,,,,,,,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",500,375x500,375,,1.01,,,,,,,,,,,,,,,0.95045 1 1.08905,0.188,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright Apple Inc., 2017",Apple Computer Inc.,2017:07:07 13:22:32,Display P3,,,,,,,,,,,,,,,,acsp,ca1a9582257f104d389913d5d1ea1582,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
